"word","freq"
"poszło",7
"problem",7
"pytanie",7
"robię",7
"robiłem",7
"rok",7
"sens",7
"sprawdziłem",7
"szkoda",7
"tymi",7
"widze",7
"wojtka",7
"wybrać",7
"wygląda",7
"zadanka",7
"zależy",7
"ziko",7
"zrobione",7
"zrobiłem",7
"średnio",7
"agata",6
"aktualną",6
"autobus",6
"bilet",6
"bilety",6
"chcemy",6
"chciałem",6
"chociaż",6
"daje",6
"dał",6
"domu",6
"dopiero",6
"dzieje",6
"dzień",6
"easy",6
"gra",6
"hiszpański",6
"indeks",6
"indukcja",6
"inf",6
"itp",6
"javie",6
"jednej",6
"juwenalia",6
"kolosa",6
"końcu",6
"którą",6
"lewej",6
"ludzie",6
"macie",6
"macierz",6
"mega",6
"mialem",6
"mozemy",6
"możesz",6
"myślałem",6
"mówisz",6
"name",6
"napisał",6
"napisze",6
"obczaj",6
"ogarnelem",6
"ogole",6
"pierdole",6
"pierwszy",6
"piknik",6
"plan",6
"plz",6
"podobnie",6
"później",6
"robić",6
"slajdów",6
"spojrzałem",6
"spokojnie",6
"sporo",6
"sprawa",6
"strony",6
"super",6
"szybko",6
"takim",6
"umiem",6
"warto",6
"wie",6
"wykładzie",6
"wysłano",6
"xddddddd",6
"zrobił",6
"😁",6
"😊",6
"😍",6
"biosk",5
"bliżej",5
"btw",5
"byłem",5
"byś",5
"chciał",5
"chwile",5
"cooo",5
"czekam",5
"część",5
"daj",5
"danych",5
"dowód",5
"drugiej",5
"dzban",5
"działało",5
"długo",5
"eee",5
"egzaminu",5
"ehh",5
"fajna",5
"folder",5
"graf",5
"grupy",5
"innego",5
"iść",5
"javy",5
"jebany",5
"jednym",5
"kazdego",5
"kolei",5
"kolosy",5
"kompletnie",5
"koło",5
"lecimy",5
"lepsza",5
"licze",5
"miało",5
"minut",5
"musisz",5
"napisać",5
"nowe",5
"oby",5
"oczywiście",5
"ogólnie",5
"omege",5
"opcje",5
"osób",5
"pary",5
"pasuje",5
"pewny",5
"początku",5
"pole",5
"pomysłu",5
"powiedzieć",5
"pozdro",5
"praktycznie",5
"prawda",5
"przyklad",5
"przynajmniej",5
"przypadki",5
"raconteurs",5
"radę",5
"robił",5
"rownolegle",5
"samego",5
"sprawdzałem",5
"stanie",5
"stałym",5
"stylu",5
"szanuję",5
"temu",5
"tmp",5
"trudne",5
"typu",5
"uznałem",5
"weź",5
"wybieram",5
"wyjebane",5
"zajebiste",5
"zajęcia",5
"zgadzam",5
"zobaczyć",5
"złoto",5
"algorytmu",4
"analiza",4
"analizę",4
"bazy",4
"benchmarki",4
"biały",4
"bierzemy",4
"blisko",4
"brak",4
"będziesz",4
"cage",4
"cale",4
"całe",4
"chcialem",4
"chetnie",4
"chlanie",4
"chodź",4
"chwila",4
"chętnie",4
"ciagi",4
"czegos",4
"dane",4
"datatable",4
"dałem",4
"dobre",4
"dodać",4
"dolecialo",4
"dostaje",4
"dwóch",4
"dzielnika",4
"elephant",4
"formalnie",4
"funkcja",4
"funkcje",4
"generalnie",4
"genie",4
"grupa",4
"grupie",4
"ide",4
"idę",4
"ilość",4
"jakbyś",4
"jakies",4
"jakim",4
"jednego",4
"jednostajnie",4
"jesteś",4
"jesteśmy",4
"kamień",4
"koncu",4
"kondensator",4
"konkretnie",4
"kuba",4
"kurde",4
"kwestia",4
"liczby",4
"liczyć",4
"listy",4
"lucknera",4
"ludzi",4
"machaj",4
"metoda",4
"metro",4
"miejsc",4
"miejsca",4
"mnngraph",4
"mojej",4
"morgen",4
"musze",4
"mysle",4
"najbardziej",4
"najpierw",4
"napiecie",4
"napisane",4
"napisz",4
"naprawde",4
"naprawdę",4
"narty",4
"niet",4
"niewiele",4
"norma",4
"oba",4
"ogarne",4
"okazji",4
"oke",4
"opcji",4
"osobno",4
"ostatniej",4
"owf",4
"pamiętasz",4
"pawel",4
"pawła",4
"pierdoli",4
"pierwszym",4
"pisałem",4
"poczekac",4
"podesłać",4
"podoba",4
"podobne",4
"pokazuje",4
"policzyć",4
"poniedziałki",4
"prawej",4
"prezentacja",4
"promienie",4
"przedziału",4
"przeważnie",4
"przodu",4
"próbowałem",4
"punktu",4
"punkty",4
"pytam",4
"pytać",4
"raport",4
"reszta",4
"robil",4
"robiliśmy",4
"różne",4
"samej",4
"siatka",4
"siema",4
"singiel",4
"slajdach",4
"slajdu",4
"slajdy",4
"specjalnie",4
"spotkamy",4
"spróbuję",4
"srednia",4
"srednio",4
"swoj",4
"swojego",4
"szansa",4
"szybciej",4
"słabo",4
"takich",4
"takiej",4
"tekstu",4
"teorii",4
"trudny",4
"typ",4
"tę",4
"uczę",4
"valublebadges",4
"vcc",4
"wait",4
"wciąż",4
"weekendowe",4
"widać",4
"wojtek",4
"wszystkiego",4
"wtorek",4
"wydaje",4
"wydziale",4
"wystarczy",4
"wysłałem",4
"wyżej",4
"wzoru",4
"xddddddddddd",4
"xddddddddddddd",4
"xxd",4
"zaczyna",4
"zadaniu",4
"zadowolony",4
"zamiast",4
"zbiorów",4
"zdaniem",4
"zmienne",4
"zrobic",4
"zrobie",4
"zrobię",4
"zwierz",4
"zwierza",4
"ćwiczenie",4
"łatwy",4
"żadnego",4
"żadnej",4
"żebym",4
"❤️",4
"ada",3
"adres",3
"aktualnie",3
"algorytmy",3
"ambasada",3
"analizy",3
"and",3
"arcsin",3
"badges",3
"badz",3
"bierzesz",3
"biore",3
"biznesowy",3
"bys",3
"będziecie",3
"całej",3
"chciało",3
"chociaz",3
"chwilę",3
"ciagle",3
"ciekaw",3
"ciekawego",3
"ciąg",3
"ciągów",3
"coz",3
"ctg",3
"cush",3
"cwiczeniach",3
"cyrus",3
"czaisz",3
"czuje",3
"dal",3
"dni",3
"dostaniesz",3
"dowodu",3
"drodze",3
"druga",3
"drugim",3
"dyskretnej",3
"działają",3
"działać",3
"dziękuję",3
"echo",3
"ela",3
"elegancko",3
"elitm",3
"empatii",3
"fajny",3
"filtry",3
"formularz",3
"from",3
"godziny",3
"gorzej",3
"grac",3
"granice",3
"granicy",3
"grupce",3
"głowy",3
"hahah",3
"hahaha",3
"heh",3
"httpssslsjopweduplindexphpofertadefaultprzedmiotid",3
"info",3
"issue",3
"jadę",3
"jaka",3
"jakiegoś",3
"jakiejś",3
"jakims",3
"janka",3
"jankowi",3
"jedynki",3
"jedzie",3
"jedziesz",3
"jesteście",3
"jkbc",3
"jprdl",3
"kazdym",3
"ker",3
"kmeans",3
"kminie",3
"kojarze",3
"kolejne",3
"kolumnie",3
"kolumny",3
"konca",3
"koncert",3
"koncertowo",3
"kozackie",3
"kozacko",3
"końca",3
"krzysiek",3
"kupuje",3
"labow",3
"ladnie",3
"lapie",3
"latarka",3
"leci",3
"listę",3
"lol",3
"maja",3
"masakra",3
"materiał",3
"mecze",3
"miejsce",3
"mieszkanie",3
"mieć",3
"mini",3
"minusa",3
"mnostwo",3
"moduł",3
"moglbys",3
"momentu",3
"mowiac",3
"mowilem",3
"mozesz",3
"musial",3
"muszą",3
"mówić",3
"mówił",3
"męczę",3
"najmniej",3
"najwyżej",3
"napisalem",3
"napisałem",3
"napięcia",3
"naroski",3
"nei",3
"nieee",3
"niemiec",3
"niestety",3
"nooo",3
"nope",3
"notatki",3
"nowa",3
"obczaje",3
"odp",3
"odpuszczam",3
"ogarnia",3
"ogarnie",3
"omega",3
"oooo",3
"opcja",3
"ore",3
"osoby",3
"ostatni",3
"ostatnie",3
"ostatnim",3
"otwarte",3
"pamietam",3
"panem",3
"paraboli",3
"parę",3
"patrzyłem",3
"patrzę",3
"pierwszych",3
"pisałeś",3
"piwko",3
"piwo",3
"pizde",3
"plus",3
"poczatku",3
"podejsc",3
"podeślę",3
"podobnego",3
"podstawie",3
"pojebane",3
"pojęcia",3
"poka",3
"pol",3
"pomysł",3
"porównaniu",3
"potrzebuje",3
"powiedz",3
"powiedziec",3
"poziom",3
"pozostaje",3
"pradowe",3
"prawdę",3
"projekt",3
"proste",3
"przedmiotu",3
"przedmiotów",3
"przekształcenia",3
"przychodzi",3
"przyjdzie",3
"przyjść",3
"przypadek",3
"punktowane",3
"pytania",3
"python",3
"pójdę",3
"pójść",3
"późno",3
"płyta",3
"quality",3
"rano",3
"recznie",3
"robie",3
"robiles",3
"ryja",3
"rzeczywiście",3
"ręcznie",3
"select",3
"semestrze",3
"siatce",3
"siatkę",3
"skonczylo",3
"skoro",3
"spoczko",3
"sprawdze",3
"srode",3
"stawiał",3
"stron",3
"stronka",3
"strzepic",3
"stworzyc",3
"suma",3
"sumy",3
"swoją",3
"swój",3
"szczególnie",3
"szereg",3
"słucham",3
"tamta",3
"tomek",3
"treści",3
"turnieju",3
"twojej",3
"tydzień",3
"uczysz",3
"uuu",3
"wartosci",3
"wartości",3
"watpliwosci",3
"wawie",3
"wbijasz",3
"wbić",3
"wcześniej",3
"wdi",3
"weekend",3
"wezmę",3
"widziałeś",3
"wiedziałem",3
"wirtualki",3
"wisze",3
"większość",3
"wodeczka",3
"wolny",3
"wolę",3
"wpaść",3
"wpisał",3
"wracam",3
"wrześniu",3
"wrzucic",3
"wrócę",3
"wstaje",3
"wtf",3
"wykład",3
"wymiarów",3
"wyslesz",3
"wysłać",3
"wyznacznikow",3
"wątpliwośći",3
"xdddddddddd",3
"xkurwad",3
"yyy",3
"zabawnie",3
"zad",3
"zadzwonię",3
"zależało",3
"zapisać",3
"zazdro",3
"zbior",3
"zbiorach",3
"zbiory",3
"zbiór",3
"zdałem",3
"ziomek",3
"zjem",3
"zmiennych",3
"znac",3
"znalazłem",3
"znam",3
"zobaczymy",3
"zrobi",3
"zrobil",3
"zrobilem",3
"zrobiles",3
"zrobisz",3
"zrobiłeś",3
"zwraca",3
"zwyczajnie",3
"zwykle",3
"ładne",3
"środek",3
"środę",3
"😮",3
"🤔",3
"adam",2
"agacie",2
"again",2
"aha",2
"akademika",2
"akak",2
"albon",2
"alca",2
"algorytmem",2
"angielski",2
"ankiecie",2
"ankieta",2
"apacha",2
"apache",2
"approves",2
"artur",2
"assert",2
"autobusem",2
"balicki",2
"bani",2
"basia",2
"bawi",2
"bazie",2
"benchmark",2
"bialy",2
"biedra",2
"biegunowych",2
"bierze",2
"biletów",2
"biosku",2
"bla",2
"bledu",2
"boli",2
"brakło",2
"bramki",2
"browara",2
"browarki",2
"byle",2
"byliscie",2
"byłbym",2
"całkiem",2
"cena",2
"cersei",2
"chciała",2
"chciałbym",2
"chcę",2
"chodziło",2
"chodźmy",2
"chronologicznie",2
"chujnia",2
"chujowo",2
"chujowy",2
"chwili",2
"chętny",2
"ciagla",2
"ciagu",2
"cieszę",2
"ciezko",2
"class",2
"cole",2
"coo",2
"coooo",2
"ctgxpi",2
"cykl",2
"czaje",2
"czegoś",2
"czekamy",2
"czipsy",2
"czo",2
"czulem",2
"czułem",2
"czwartek",2
"czymś",2
"czytam",2
"czytałem",2
"człowiek",2
"dac",2
"dało",2
"deadline",2
"definicji",2
"delikatnie",2
"dlugo",2
"dnia",2
"dobrej",2
"dobrym",2
"dodatkowe",2
"dojada",2
"dokladniej",2
"dokupić",2
"dokładniej",2
"donra",2
"dopijam",2
"dostałeś",2
"dostepne",2
"dowody",2
"dowolnie",2
"drugi",2
"drugą",2
"duet",2
"duże",2
"duży",2
"dwoch",2
"dyskretna",2
"dyszke",2
"dzbanem",2
"dzialaja",2
"dzielnik",2
"dziwie",2
"ebilet",2
"egzamin",2
"egzaminem",2
"egzaminie",2
"eigen",2
"elektro",2
"elektronika",2
"elektroniki",2
"elementy",2
"eli",2
"elitarnej",2
"emotka",2
"etap",2
"eulera",2
"fajne",2
"fart",2
"filip",2
"filipku",2
"filmiki",2
"filtr",2
"fiutek",2
"fiutka",2
"foals",2
"formie",2
"funkcjami",2
"gagola",2
"giełdowa",2
"godz",2
"godzinka",2
"gore",2
"goscia",2
"gowniane",2
"gościu",2
"gość",2
"graficznie",2
"grali",2
"granicę",2
"gratuluję",2
"gruncie",2
"grupe",2
"grupka",2
"górze",2
"gówno",2
"głowie",2
"hajs",2
"hclust",2
"heawooda",2
"heja",2
"hiszpana",2
"hmm",2
"httpswwwdropboxcomshhbehglljkaaabeowcpbyljdastareegzaminydlpreviewegrppdfsubfoldernavtracking",2
"httpswwwfacebookcomevents",2
"hula",2
"idea",2
"idealnie",2
"ideę",2
"ifa",2
"impreza",2
"imprezka",2
"imprezy",2
"indeksach",2
"indeksu",2
"indeksy",2
"infy",2
"innej",2
"int",2
"inta",2
"intuicję",2
"intuicyjnie",2
"izi",2
"jadą",2
"jadłem",2
"jakbym",2
"jakich",2
"janem",2
"jasiek",2
"jedną",2
"jezuu",2
"jeżdżenie",2
"joshua",2
"kabelek",2
"kacper",2
"kanonicznej",2
"kartkę",2
"kary",2
"kat",2
"kata",2
"kawałek",2
"każdej",2
"każdym",2
"kebsa",2
"kim",2
"kodu",2
"kojarzysz",2
"kojarzę",2
"kolejny",2
"kolorek",2
"kolos",2
"kolosie",2
"kolosik",2
"kolumnę",2
"kombinacji",2
"kombinowac",2
"komenty",2
"koncerty",2
"kondensatorze",2
"konkretne",2
"konsultacjach",2
"konsultacji",2
"korzystasz",2
"korzystne",2
"koszuli",2
"krp",2
"książce",2
"kuli",2
"kupie",2
"kupimy",2
"kupić",2
"kupujemy",2
"kupuję",2
"kurs",2
"kwestii",2
"kąta",2
"labels",2
"laby",2
"ladne",2
"ladowce",2
"lapku",2
"latara",2
"lecę",2
"legenda",2
"lekkim",2
"lekko",2
"lektorat",2
"lepsze",2
"lepszego",2
"leży",2
"libero",2
"liceum",2
"liczba",2
"liczy",2
"liczyc",2
"liczylo",2
"liczymy",2
"liczę",2
"linka",2
"log",2
"lolz",2
"luzik",2
"mailu",2
"malo",2
"mapki",2
"martyna",2
"mati",2
"matma",2
"max",2
"meczu",2
"meczycho",2
"meterkiem",2
"metra",2
"metrze",2
"mexicano",2
"miales",2
"miarę",2
"miała",2
"miałeś",2
"miec",2
"mieli",2
"mieliśmy",2
"miley",2
"mistrza",2
"mmm",2
"mnei",2
"mocno",2
"momencie",2
"moodle",2
"mowi",2
"mowie",2
"mowil",2
"mowisz",2
"mylić",2
"myslalem",2
"myślał",2
"myśmy",2
"mógłby",2
"mógłbyś",2
"mówiąc",2
"mówiłem",2
"mówiłeś",2
"mądre",2
"mądrego",2
"męczyć",2
"najgorsze",2
"najmniejsze",2
"najmniejszego",2
"najprosciej",2
"najwazniejsze",2
"największe",2
"najwyzej",2
"napiecia",2
"napieciowe",2
"napisac",2
"napiszę",2
"narodowym",2
"nastepnym",2
"nauczy",2
"nauki",2
"nazywa",2
"necie",2
"neta",2
"niczego",2
"nieco",2
"niedługo",2
"niee",2
"niejasno",2
"niektórych",2
"niemca",2
"niemiecki",2
"nieprzygotowana",2
"nierówności",2
"nierówność",2
"noo",2
"nooooo",2
"norweg",2
"nowy",2
"numer",2
"numerki",2
"obecnością",2
"obierakami",2
"object",2
"obliczenie",2
"obojetne",2
"obojętne",2
"obraz",2
"oczy",2
"odcinek",2
"odjac",2
"odległość",2
"odpalilem",2
"odpowiedz",2
"odpowiedź",2
"odpuszczamy",2
"ogarnac",2
"ogarniemy",2
"ogarnę",2
"ogladaj",2
"ogląda",2
"oglądasz",2
"ohui",2
"omg",2
"once",2
"onico",2
"ooo",2
"openerze",2
"osobna",2
"ostatniego",2
"owak",2
"ozn",2
"oznacza",2
"paczam",2
"panowie",2
"pare",2
"pasowało",2
"patrzac",2
"patrząc",2
"pawilonach",2
"pawilony",2
"permutacja",2
"permute",2
"pewne",2
"piatek",2
"picie",2
"pierdol",2
"pierdolety",2
"pierwiastek",2
"pierwsza",2
"pierwszego",2
"pionowo",2
"piosenka",2
"pisales",2
"pisał",2
"piszę",2
"piwka",2
"pizze",2
"piątki",2
"pjona",2
"plakat",2
"planujemy",2
"poczytam",2
"podac",2
"podchodzi",2
"podeslac",2
"podesłał",2
"podesłałem",2
"podeślij",2
"podobnej",2
"podzielić",2
"pograć",2
"pojedynczo",2
"pojsc",2
"pokazac",2
"pokazać",2
"pokazała",2
"pokazałeś",2
"pokazujemy",2
"pokojach",2
"pola",2
"polecenie",2
"poleceniu",2
"policzyc",2
"policzyłem",2
"politechnika",2
"polowe",2
"polsce",2
"pomiędzy",2
"pomoc",2
"pomocą",2
"poniedziałek",2
"popierdolilo",2
"poprawiłem",2
"poprzednie",2
"poprzedniej",2
"porownac",2
"porównać",2
"postaram",2
"poszedl",2
"potrzeba",2
"powazny",2
"powiedzial",2
"powinny",2
"powoduje",2
"pozbyc",2
"pozycji",2
"pppd",2
"pracy",2
"pradze",2
"prezentacje",2
"prezentację",2
"proponuję",2
"prosciej",2
"prosta",2
"proszę",2
"prowadzącego",2
"prowadzący",2
"proxy",2
"przeczytam",2
"przeczytać",2
"przeczytałem",2
"przegladalem",2
"przekonuje",2
"przeliczeniu",2
"przepis",2
"przesady",2
"przyda",2
"przyjde",2
"przyjechać",2
"przykład",2
"przykłady",2
"przystanku",2
"psuje",2
"punkt",2
"punktów",2
"puscisz",2
"pyka",2
"pytanko",2
"pytał",2
"pytałeś",2
"pójdziemy",2
"pół",2
"płytę",2
"quali",2
"rady",2
"ramkę",2
"rana",2
"raporty",2
"rekurencja",2
"rekurencji",2
"relacji",2
"reszte",2
"resztę",2
"return",2
"rezystancje",2
"riv",2
"robic",2
"robilo",2
"robią",2
"roboty",2
"rowna",2
"rozne",2
"roznica",2
"rozważam",2
"rzeczywiscie",2
"różnicy",2
"sala",2
"samemu",2
"schemat",2
"seba",2
"secie",2
"sezon",2
"sezonu",2
"siaty",2
"siedzi",2
"siedzicie",2
"siedzieliscie",2
"siedzę",2
"siemanko",2
"siądę",2
"skończyć",2
"skończył",2
"skończyłem",2
"skusi",2
"slabe",2
"smierc",2
"sol",2
"somsiedzie",2
"sorki",2
"sorry",2
"spać",2
"spał",2
"spk",2
"spodziewałem",2
"spojrzec",2
"spotkać",2
"sprawdzam",2
"sprawdzić",2
"sprawdzone",2
"sprawdzę",2
"sprawozdania",2
"sprowadza",2
"spytam",2
"spóźnię",2
"srodek",2
"stabilnie",2
"stad",2
"stadion",2
"stalego",2
"stalym",2
"stał",2
"stałego",2
"still",2
"straciłem",2
"strasznie",2
"streamie",2
"stronki",2
"stronkę",2
"studzienka",2
"stworzyles",2
"supremum",2
"swoim",2
"swoimi",2
"swojej",2
"symetryczna",2
"szacun",2
"szanse",2
"szeregowo",2
"szeregów",2
"szerokości",2
"sztosik",2
"słyszałem",2
"taa",2
"taaa",2
"tamto",2
"taylora",2
"team",2
"tempo",2
"test",2
"trakcie",2
"trasy",2
"trudno",2
"twierdzenie",2
"tworzę",2
"uczelni",2
"uda",2
"umiesz",2
"users",2
"ustawione",2
"uwagę",2
"uwazam",2
"uziemieniu",2
"wad",2
"wakacje",2
"wawy",2
"ważniejsze",2
"wbijam",2
"wcale",2
"wcisnac",2
"wcześniejsze",2
"wejścia",2
"wejściowej",2
"wektora",2
"wektory",2
"wektorów",2
"where",2
"who",2
"why",2
"widzimy",2
"widzisz",2
"wiecej",2
"wieczorem",2
"wiedzy",2
"wierzchołków",2
"wierzę",2
"wisła",2
"większości",2
"wkurwil",2
"wleciala",2
"wnioski",2
"woda",2
"wolne",2
"wpasc",2
"wpierdol",2
"wpiety",2
"wprost",2
"wrazenie",2
"wrocku",2
"wrs",2
"wrzesień",2
"wrzucił",2
"wstałem",2
"wszędzie",2
"wybitnie",2
"wychodza",2
"wychodzą",2
"wydziału",2
"wygrali",2
"wyjsc",2
"wyjściu",2
"wykładu",2
"wymyslilem",2
"wypisać",2
"wyrzuca",2
"wyslal",2
"wysle",2
"wystarczający",2
"wysyłać",2
"wyszły",2
"wysłałeś",2
"wywala",2
"wóda",2
"wódki",2
"własne",2
"xdddddddddddd",2
"xdddddddddddddd",2
"xddddddddddddddd",2
"xsinx",2
"xxdd",2
"zabawne",2
"zacny",2
"zaczne",2
"zadaniem",2
"zalapalem",2
"zalatwic",2
"zanim",2
"zapamiętajcie",2
"zapomniałem",2
"zapowiada",2
"załatwione",2
"załatwić",2
"zbiegac",2
"zbiorkach",2
"zbiorki",2
"zbiorkow",2
"zbiorku",2
"zbyt",2
"zdam",2
"zdane",2
"zdanie",2
"zdziwił",2
"zebym",2
"zebysmy",2
"zera",2
"zeszycie",2
"zgadza",2
"zgodzę",2
"zielono",2
"zjebal",2
"zjebalem",2
"zjebane",2
"zliczanie",2
"zmienia",2
"zmienili",2
"zmiennym",2
"znaczenie",2
"znacznie",2
"znajdę",2
"znalazlem",2
"znalezione",2
"znaleźć",2
"znasz",2
"zostaje",2
"zostawil",2
"zostawił",2
"zostało",2
"zrobilismy",2
"zrozumiałem",2
"zwierzu",2
"zwlaszcza",2
"zwolnienie",2
"zwracac",2
"zwracać",2
"śmiesznie",2
"śmiga",2
"śniegu",2
"źródłem",2
"źródło",2
"👌",2
"👍",2
"😆",2
"😍😍😍",2
"😎",2
"😏",2
"😑",2
"😛",2
"😶",2
"aaaaa",1
"aaaaaaaaaaaaaaa",1
"aaaaaaaaaaaaaaaaaaaaaaaaaaaa",1
"abc",1
"absolutnie",1
"aczkolwiem",1
"aczkowliek",1
"adamem",1
"adamprzemek",1
"add",1
"adresu",1
"agate",1
"agaty",1
"agatą",1
"agile",1
"aisd",1
"aitobus",1
"ajax",1
"ajj",1
"akademikiem",1
"akapicie",1
"akceptacji",1
"akceptowalna",1
"akcji",1
"akie",1
"ala",1
"albl",1
"album",1
"albumem",1
"albumie",1
"albumów",1
"algbera",1
"algebra",1
"algebre",1
"algebry",1
"algorytmami",1
"algorytmie",1
"algorytmów",1
"alkoholowych",1
"all",1
"allequal",1
"amigo",1
"analizka",1
"angielskie",1
"angileski",1
"anglii",1
"angol",1
"angola",1
"anite",1
"apki",1
"apropo",1
"arccosx",1
"arcctg",1
"archi",1
"architekture",1
"argument",1
"argumentem",1
"artura",1
"arturem",1
"artykuły",1
"asserta",1
"atmosfera",1
"atmosfery",1
"atom",1
"aty",1
"auta",1
"autobusami",1
"autokarze",1
"awariami",1
"awarie",1
"ayy",1
"baaardzo",1
"baba",1
"babki",1
"back",1
"badam",1
"badać",1
"badgesbadgesnameisintmp",1
"badgesqueryclass",1
"badziewne",1
"balagan",1
"balea",1
"ball",1
"bandy",1
"bara",1
"barierce",1
"barocku",1
"barrocku",1
"bartek",1
"bartka",1
"batalii",1
"bawili",1
"bayern",1
"bayernowi",1
"bayesa",1
"bazach",1
"bazę",1
"bałagan",1
"beka",1
"beki",1
"belgią",1
"bencha",1
"benchmarkowych",1
"benchow",1
"between",1
"bezbłędnie",1
"bezproblemowe",1
"bezwzgl",1
"białym",1
"biblioteka",1
"bibliotekę",1
"bicek",1
"biednych",1
"biedre",1
"biedrze",1
"biegunowe",1
"bier",1
"bierem",1
"bilecik",1
"binarnych",1
"biorę",1
"bispojnym",1
"bitteschön",1
"biurze",1
"biznes",1
"bić",1
"blad",1
"blagam",1
"blinders",1
"blood",1
"boccone",1
"bodajże",1
"bogusława",1
"boks",1
"bol",1
"bolidami",1
"bolą",1
"borkowski",1
"borowskim",1
"bota",1
"braknie",1
"brakowało",1
"braku",1
"brakuje",1
"brama",1
"brameczki",1
"bramka",1
"brandzluja",1
"brawo",1
"brać",1
"brałem",1
"breaku",1
"bro",1
"brodą",1
"browar",1
"browarek",1
"browarka",1
"browarkiem",1
"browarze",1
"brzenczyk",1
"brzenczyka",1
"brzmi",1
"brzydkie",1
"budiet",1
"buja",1
"bukmacherów",1
"buldupil",1
"buly",1
"burgera",1
"burza",1
"but",1
"buty",1
"butów",1
"bylbym",1
"bylbys",1
"bylem",1
"bywa",1
"byłby",1
"byłeś",1
"ból",1
"bóldupi",1
"bóldupił",1
"bądź",1
"błagam",1
"cache",1
"calek",1
"calkiem",1
"calkowac",1
"calkowaniem",1
"calosc",1
"cardi",1
"cardib",1
"casualowej",1
"cauchy",1
"całego",1
"całki",1
"całymi",1
"całą",1
"celowo",1
"celujemy",1
"cenie",1
"cenne",1
"centrum",1
"cerfie",1
"cewki",1
"chainlink",1
"chata",1
"chatę",1
"chca",1
"chcial",1
"chcialbys",1
"chciales",1
"chcieli",1
"checia",1
"chetny",1
"chillu",1
"chlanko",1
"chodnika",1
"chory",1
"chował",1
"choćby",1
"chuje",1
"chujowe",1
"chumor",1
"chunka",1
"chunku",1
"chuui",1
"chuuuuuuj",1
"chwiał",1
"chwilkę",1
"chwilą",1
"chwycilo",1
"chyha",1
"ciagach",1
"ciaglosci",1
"ciagloscia",1
"ciagow",1
"cieakwego",1
"ciecz",1
"ciekawi",1
"ciekawości",1
"ciekawy",1
"ciekawych",1
"cieli",1
"cieplutko",1
"cieszy",1
"cieszyc",1
"ciezka",1
"cisna",1
"cisnely",1
"ciuchy",1
"ciągi",1
"ciągle",1
"ciągła",1
"ciągłych",1
"ciężka",1
"ciężko",1
"codziennie",1
"coooz",1
"cosx",1
"count",1
"ctgtheta",1
"cud",1
"cudownego",1
"cudownie",1
"cutree",1
"cwiczen",1
"cwiczonkach",1
"cwiczyc",1
"cyborgiem",1
"cychochy",1
"cyk",1
"cyprianem",1
"cytat",1
"cywilizację",1
"czaja",1
"czasie",1
"czeka",1
"czekaj",1
"czekając",1
